0	1	20	2
0	1	20	2
0	1	20	2
0	1	20	2
0	0	24	2
0	1	20	2
0	1	20	2
0	1	16	2
0	1	20	2
0	1	20	2
0	1	20	2
0	1	20	2
0	0	24	2
0	0	24	2
0	1	20	2
0	1	20	2
0	1	20	2
0	1	20	2
0	0	24	2
0	1	20	2
0	1	20	2
0	1	20	2
0	1	20	2
0	1	20	2
0	1	20	2
0	1	20	2
0	1	20	2
0	1	20	2
0	1	20	2
0	1	20	2
0	1	20	2
0	1	20	2
0	1	20	2
0	1	20	2
0	1	20	2
0	1	20	2
0	1	20	2
0	0	24	2
0	0	24	2
0	0	24	2
0	0	24	2
0	1	20	2
0	0	26	2
0	0	24	2
0	0	26	2
0	0	24	2
0	0	26	2
0	0	26	2
0	0	26	2
0	0	26	2
0	0	26	2
0	0	26	2
0	0	34	3
0	0	34	3
0	0	30	3
0	0	34	3
0	0	30	3
0	0	30	3
0	0	34	3
0	0	34	3
0	0	36	4
0	0	36	4
0	0	40	4
0	0	44	5
0	0	36	4
0	0	40	4
0	0	48	5
0	0	44	5
0	0	48	5
0	0	48	5
0	0	54	6
0	0	58	6
0	0	58	6
0	0	58	6
0	0	64	7
0	0	64	7
0	0	72	8
0	0	72	8
0	0	78	8
0	0	78	8
0	0	84	9
0	0	84	9
0	0	96	10
0	0	96	10
0	0	110	12
0	0	110	12
0	0	121	13
0	0	121	13
0	0	139	15
0	0	135	15
0	0	147	16
0	0	143	16
0	2	163	19
0	2	163	19
0	1	167	19
0	1	167	19
0	1	177	20
0	3	179	22
0	4	179	22
0	3	179	22
0	3	179	22
0	9	185	26
0	11	189	28
0	5	183	23
0	12	194	29
0	9	193	27
0	9	193	27
0	8	195	26
0	9	193	27
0	9	193	27
0	9	189	26
0	9	189	26
0	10	190	27
0	3	179	22
0	4	179	22
0	4	179	22
0	4	179	22
0	5	173	22
0	5	177	23
0	3	175	21
0	10	179	26
0	1	167	19
0	6	165	22
0	6	165	22
0	2	163	19
0	0	153	17
0	3	157	19
0	0	153	17
0	0	149	16
0	0	143	16
0	0	149	16
0	0	143	16
0	0	129	14
0	0	129	14
0	0	131	14
0	2	133	16
0	0	129	14
0	0	129	14
0	0	125	14
0	0	121	13
0	0	106	12
0	2	110	13
0	0	114	12
0	0	118	13
0	0	110	12
0	0	110	12
0	5	118	16
0	2	106	13
0	0	100	11
0	0	92	10
0	0	88	10
0	0	92	10
0	0	92	10
0	0	92	10
0	0	92	10
0	0	92	10
0	0	84	9
0	0	84	9
0	0	84	9
0	0	84	9
0	0	84	9
0	0	78	8
0	0	68	7
0	0	68	7
0	0	72	8
0	0	74	8
0	0	68	7
0	0	68	7
0	0	68	7
0	0	58	6
0	0	64	7
0	0	64	7
0	0	58	6
0	0	58	6
0	0	58	6
0	0	54	6
0	0	50	5
0	0	50	5
0	0	54	6
0	0	54	6
0	0	50	5
0	0	50	5
0	0	48	5
0	0	48	5
0	0	50	5
0	0	50	5
0	1	48	6
0	0	50	5
0	2	40	5
0	2	40	5
0	2	40	5
0	1	44	5
0	0	44	5
0	2	40	5
0	2	40	5
0	2	36	5
0	1	44	5
0	1	44	5
0	1	44	5
0	1	44	5
0	2	40	5
0	2	40	5
0	2	40	5
0	2	40	5
0	2	40	5
0	2	40	5
0	2	36	5
0	2	36	5
0	3	34	5
0	3	36	5
0	2	44	6
0	3	36	5
0	3	36	5
0	3	36	5
0	3	36	5
0	4	34	6
0	3	34	5
0	3	34	5
0	3	34	5
0	3	34	5
0	4	34	6
0	4	34	6
0	7	30	7
0	5	30	6
0	9	40	9
0	9	40	9
0	9	40	9
0	9	40	9
0	9	40	9
0	9	40	9
0	10	38	10
0	14	42	13
0	10	38	10
0	10	38	10
0	10	38	10
0	10	38	10
0	15	42	13
0	15	42	13
0	20	46	16
0	16	42	14
0	16	38	13
0	16	38	13
0	20	38	16
0	20	38	16
0	20	42	16
0	21	42	17
0	21	42	17
0	21	42	17
0	21	42	17
0	21	42	17
0	20	38	16
0	27	44	20
0	25	42	19
0	27	44	20
0	30	42	22
0	29	44	22
0	29	44	22
0	29	44	22
0	29	38	21
0	40	46	28
0	37	48	27
0	38	49	27
0	39	45	28
0	39	42	27
0	39	41	27
0	44	46	31
0	44	46	31
0	44	50	31
0	45	42	31
0	47	44	32
0	49	44	33
0	47	44	32
0	47	44	32
0	54	46	36
0	54	42	36
0	54	42	36
0	56	38	37
0	56	38	37
0	55	42	37
0	55	42	37
0	62	43	41
0	61	51	41
0	61	47	41
0	61	47	41
0	63	47	42
0	61	47	41
0	64	41	42
0	64	41	42
0	67	44	44
0	64	41	42
0	64	41	42
0	67	44	44
0	74	48	48
2	71	48	47
0	77	49	50
0	69	45	45
0	69	38	44
1	73	42	47
0	75	42	48
0	78	41	50
0	79	45	51
0	81	47	52
0	81	47	52
0	81	47	52
0	93	48	60
0	87	42	55
0	87	43	55
0	88	43	56
0	83	52	54
0	82	51	53
0	93	48	60
0	93	48	60
0	92	43	58
0	86	45	55
0	92	43	58
0	93	43	59
0	93	39	59
0	93	39	59
0	92	47	59
0	95	45	60
0	90	49	58
0	90	49	58
0	93	39	59
0	94	40	59
0	94	40	59
0	94	40	59
0	94	40	59
0	94	40	59
0	93	39	59
0	93	39	59
0	93	39	59
0	94	40	59
0	95	41	60
0	94	40	59
0	93	39	59
0	93	39	59
0	93	39	59
0	93	43	59
0	86	38	54
2	100	38	63
0	94	44	60
0	93	43	59
0	94	44	60
0	96	40	60
0	94	40	59
0	94	40	59
0	95	41	60
0	94	40	59
0	94	40	59
0	94	40	59
0	96	34	60
0	94	40	59
0	94	40	59
0	94	40	59
0	95	36	59
0	96	34	60
0	96	30	59
0	95	36	59
0	94	40	59
0	94	40	59
0	95	36	59
0	95	36	59
0	96	34	60
2	100	38	63
0	98	37	61
0	96	34	60
0	99	31	61
0	102	34	63
0	102	40	64
0	94	40	59
2	96	35	60
1	95	34	59
2	96	35	60
2	95	37	60
1	103	42	65
0	94	40	59
2	95	37	60
2	95	37	60
0	94	40	59
0	93	39	59
1	95	34	59
1	93	40	59
1	93	40	59
1	93	40	59
