0	0	44	5
0	0	44	5
0	0	44	5
0	0	44	5
0	0	48	5
0	0	50	5
0	0	54	6
0	0	54	6
0	0	54	6
0	0	58	6
0	0	58	6
0	0	64	7
0	0	72	8
0	0	72	8
0	0	82	9
0	0	82	9
0	0	96	10
0	0	96	10
0	0	114	12
0	0	121	13
0	0	127	14
0	0	131	14
0	0	145	16
0	0	149	16
0	0	167	19
0	0	175	19
0	2	187	22
0	0	189	21
0	0	201	22
0	4	213	26
0	2	232	27
0	3	233	28
0	6	253	32
0	8	255	33
0	15	255	37
0	15	255	37
0	15	255	37
0	16	255	38
0	21	255	41
0	24	255	43
0	28	255	45
0	26	255	44
0	31	255	47
0	31	255	47
0	32	255	47
0	35	255	49
0	39	255	51
0	39	255	51
0	40	255	52
0	40	255	52
0	46	255	56
0	46	255	56
0	46	255	56
1	47	255	56
1	47	255	56
1	47	255	56
0	49	255	57
0	49	255	57
0	49	255	57
2	52	255	60
0	54	255	60
1	56	255	62
1	59	255	64
1	59	255	64
1	59	255	64
0	61	255	64
1	63	255	66
1	68	255	69
0	72	255	71
3	75	255	73
1	75	255	73
5	79	255	76
0	78	255	74
2	81	255	77
4	88	255	81
4	88	255	81
5	96	255	86
5	101	255	89
2	110	255	94
0	108	255	92
1	118	255	98
4	128	255	105
0	144	255	113
0	144	255	113
0	156	255	120
0	158	255	121
0	161	255	123
0	169	255	128
0	180	255	134
0	188	255	139
0	191	255	141
0	196	255	144
0	202	255	147
0	199	255	145
0	206	255	149
0	211	255	152
0	213	255	154
0	213	255	154
0	223	255	159
0	217	255	156
0	228	255	162
0	226	255	161
0	218	255	157
0	217	255	156
0	227	255	162
0	219	255	157
0	205	255	149
0	200	255	146
0	198	255	145
0	197	255	144
0	195	255	143
0	193	255	142
0	186	255	138
0	175	255	131
0	181	255	135
0	175	255	131
0	169	255	128
0	165	255	125
0	159	255	122
0	157	255	121
0	156	255	120
0	141	255	111
0	145	255	114
0	141	255	111
0	136	255	108
0	128	255	104
0	127	255	103
0	125	255	102
0	115	255	96
0	121	255	100
0	115	255	96
0	111	255	94
0	115	255	96
0	116	255	97
0	115	255	96
0	109	255	93
0	103	255	89
1	104	255	90
0	107	255	91
0	106	255	91
0	103	255	89
0	103	255	89
0	103	255	89
0	98	255	86
0	103	255	89
0	103	255	89
0	103	255	89
0	96	255	85
0	96	255	85
0	100	255	87
0	99	255	87
0	94	255	84
0	95	255	84
0	96	255	85
0	95	255	84
0	94	255	84
0	92	255	83
0	94	255	84
0	94	255	84
0	93	255	83
0	88	255	80
0	88	255	80
0	92	255	83
0	88	255	80
0	88	255	80
0	88	255	80
0	84	255	78
0	85	255	78
0	80	255	76
0	81	255	76
0	77	255	74
0	79	255	75
0	79	255	75
0	74	255	72
0	71	255	70
0	70	255	70
0	67	255	68
0	70	255	70
0	63	255	66
0	65	255	67
0	67	255	68
0	64	255	66
0	60	255	64
0	62	255	65
0	60	255	64
0	58	255	63
0	60	255	64
0	57	255	62
0	54	255	60
0	57	255	62
0	58	255	63
0	54	255	60
0	57	255	62
0	56	253	61
0	55	249	60
0	54	253	60
0	56	243	60
0	56	243	60
0	60	239	62
0	59	238	61
0	58	228	60
0	60	228	61
0	57	224	58
0	57	224	58
0	55	216	56
0	62	218	61
0	61	219	60
0	60	218	60
0	62	206	59
0	69	211	64
0	67	208	63
0	67	208	63
0	68	202	62
0	70	198	63
0	73	199	65
0	73	195	65
0	79	195	68
0	77	193	67
0	78	189	67
0	79	195	68
0	85	190	71
0	84	189	70
0	85	190	71
0	98	196	79
0	101	192	81
0	98	189	79
0	96	189	77
0	94	186	76
0	100	185	79
0	102	178	80
0	104	178	81
0	109	182	84
0	110	175	84
0	112	182	86
0	119	181	90
0	119	180	90
0	119	177	90
0	119	177	90
0	133	175	98
0	130	172	95
0	130	167	95
0	132	167	96
0	130	169	95
0	125	164	92
0	135	165	98
0	142	164	102
0	142	164	102
0	140	162	100
0	147	163	104
0	148	161	105
0	147	156	104
0	153	155	107
0	151	152	105
0	154	155	108
0	157	144	108
0	159	144	109
0	157	144	108
0	162	144	111
0	159	138	109
0	163	140	111
0	164	134	111
0	165	135	112
0	171	135	115
0	171	131	115
0	175	126	117
0	176	127	117
0	173	121	115
0	179	119	118
0	185	121	122
0	183	119	120
0	184	113	120
0	183	117	120
0	186	115	122
0	186	119	122
0	189	113	123
0	187	111	122
0	190	111	124
0	193	114	126
0	193	108	125
0	192	107	124
0	195	101	125
0	201	105	129
0	197	108	127
0	198	109	128
0	202	105	130
0	203	100	130
0	205	101	131
0	204	100	131
0	206	97	131
0	206	105	132
0	207	95	132
0	209	96	133
0	207	91	131
0	209	88	132
0	216	92	137
0	215	96	137
0	219	89	138
0	217	88	137
0	216	92	137
0	217	88	137
0	217	86	137
0	216	85	136
0	217	81	136
0	218	82	137
0	218	82	137
0	218	82	137
0	217	86	137
0	219	82	137
0	221	79	138
0	221	79	138
0	220	83	138
0	219	82	137
0	218	75	136
0	218	75	136
0	220	72	137
0	218	75	136
0	216	75	135
0	219	71	136
0	219	71	136
0	216	75	135
0	211	78	132
0	211	73	132
0	211	62	130
0	213	64	132
0	217	71	135
0	216	71	134
0	211	71	131
0	210	70	131
0	209	70	130
0	209	65	130
0	209	65	130
0	209	65	130
0	206	69	128
0	202	65	125
0	200	66	124
0	202	61	125
0	202	56	124
0	203	57	125
0	201	56	124
0	204	53	125
0	197	57	122
0	197	57	122
0	197	49	121
0	193	55	119
0	192	59	119
0	190	57	118
1	187	57	116
0	188	57	116
1	188	53	116
0	187	52	115
0	190	49	117
0	190	49	117
0	188	52	116
0	188	47	115
0	186	51	114
0	186	51	114
0	185	55	114
0	187	51	115
0	183	48	112
1	185	51	114
0	183	44	112
0	182	43	111
0	180	43	110
0	180	43	110
0	177	50	109
0	178	46	109
0	177	52	109
0	175	50	108
0	177	50	109
1	172	47	106
0	174	50	107
0	173	49	107
0	173	49	107
0	173	49	107
1	167	46	103
0	166	48	102
0	172	53	107
0	169	46	104
3	163	53	102
0	160	50	99
3	158	50	99
0	161	46	99
1	157	44	97
0	161	46	99
1	156	48	97
0	155	47	96
2	154	47	96
2	154	47	96
3	150	51	94
0	145	46	90
2	154	49	96
0	146	42	90
5	147	50	93
1	143	46	89
1	139	48	87
0	137	50	86
3	132	48	83
2	130	49	82
2	131	43	82
6	130	44	83
4	125	46	79
3	125	43	79
2	118	41	74
1	117	40	73
3	123	49	78
4	115	40	73
8	115	41	74
4	111	37	70
9	103	42	67
6	104	38	67
4	102	40	65
2	100	38	63
5	99	38	63
4	94	37	60
6	90	40	59
3	94	34	59
6	92	34	59
7	93	35	60
9	90	36	59
9	89	40	59
8	82	35	54
8	82	35	54
9	81	39	54
8	80	34	53
14	76	37	53
14	76	37	53
12	72	41	50
7	65	35	44
13	71	41	50
7	65	35	44
10	65	29	44
10	64	33	44
16	59	34	43
16	59	34	43
16	59	34	43
17	61	33	44
16	59	34	43
13	56	35	40
15	51	32	38
15	51	32	38
17	58	38	43
14	49	35	36
18	49	32	37
18	49	32	37
19	48	32	37
19	48	32	37
22	46	31	37
21	45	30	36
24	42	34	35
21	44	34	35
25	43	35	36
24	42	34	35
27	41	30	35
24	43	30	35
21	35	24	29
17	31	20	25
23	34	28	30
27	40	34	35
21	34	28	29
19	30	26	26
19	30	28	26
18	29	25	25
20	26	24	23
21	27	23	24
20	26	22	23
20	26	22	23
20	26	22	23
14	20	18	17
14	20	16	17
20	26	22	23
20	26	24	23
15	16	14	15
15	16	14	15
15	16	14	15
16	16	16	15
16	16	18	16
15	16	16	15
16	16	16	15
15	16	18	15
11	11	18	11
11	12	14	11
8	8	10	8
8	8	10	8
8	7	14	8
12	11	18	12
11	11	22	12
7	8	10	7
3	4	6	3
4	4	6	4
4	3	10	4
3	3	10	3
3	3	10	3
4	4	6	4
4	4	6	4
4	3	10	4
4	3	10	4
3	3	10	3
0	0	6	0
3	3	10	3
4	3	10	4
3	3	10	3
3	3	10	3
0	0	6	0
0	0	6	0
0	0	6	0
0	0	6	0
1	0	10	1
1	0	6	0
0	0	10	1
0	0	10	1
0	0	10	1
0	0	10	1
0	0	2	0
0	0	2	0
0	0	10	1
0	0	10	1
0	0	10	1
0	0	10	1
0	0	6	0
0	0	10	1
0	0	12	1
0	0	10	1
0	0	10	1
0	0	6	0
0	0	10	1
0	0	6	0
0	0	6	0
0	0	6	0
0	1	6	1
0	1	6	1
0	0	10	1
0	0	10	1
0	0	10	1
0	1	10	1
0	1	10	1
0	1	10	1
0	0	10	1
0	0	10	1
0	0	10	1
0	0	12	1
0	0	12	1
0	0	12	1
0	0	10	1
0	0	10	1
0	0	10	1
0	0	12	1
0	0	12	1
0	0	12	1
0	0	10	1
0	0	10	1
0	0	12	1
0	0	12	1
0	0	12	1
0	0	12	1
0	0	12	1
0	0	12	1
0	0	12	1
0	0	12	1
0	0	12	1
0	0	12	1
0	0	16	1
0	0	12	1
0	0	12	1
0	0	12	1
0	0	12	1
0	0	12	1
0	0	12	1
0	0	12	1
0	0	16	1
0	0	12	1
0	0	12	1
0	0	12	1
0	0	12	1
0	0	16	1
0	0	12	1
0	0	12	1
0	0	16	1
0	0	16	1
0	0	12	1
0	0	12	1
0	0	16	1
0	0	16	1
0	0	16	1
0	0	16	1
0	0	16	1
0	0	12	1
0	0	16	1
0	1	16	2
0	1	16	2
0	1	16	2
0	1	16	2
0	0	16	1
0	1	16	2
0	1	16	2
0	1	16	2
0	1	16	2
0	0	16	1
0	0	16	1
0	1	16	2
0	1	16	2
0	1	16	2
0	1	16	2
0	1	16	2
0	1	16	2
0	1	16	2
0	1	16	2
0	0	16	1
0	0	16	1
0	1	16	2
