0	6	97	14
1	12	112	20
1	12	112	20
1	11	116	19
1	10	118	19
1	10	122	20
4	13	134	24
4	12	141	24
7	14	148	27
7	14	148	27
4	15	154	27
4	14	158	27
7	21	169	33
9	23	171	35
7	21	171	33
9	22	177	35
9	21	181	35
9	21	181	35
13	20	181	36
13	19	187	36
13	19	187	36
15	20	193	38
16	26	202	43
11	19	203	37
11	20	199	37
15	25	208	42
12	28	204	43
14	30	206	45
15	26	204	43
15	25	208	42
17	26	216	44
17	26	216	44
15	24	214	42
17	25	220	44
17	25	220	44
17	30	223	48
14	26	228	45
18	35	236	52
17	29	231	48
17	29	233	48
17	29	233	48
16	32	240	50
14	26	228	45
13	30	233	48
16	32	240	50
16	32	240	50
18	34	242	52
16	31	244	50
16	33	236	51
18	35	238	53
16	32	240	50
18	33	248	53
18	33	248	53
16	31	246	51
16	31	244	50
16	31	246	51
16	31	246	51
18	33	248	53
13	33	246	51
19	39	252	57
18	33	248	53
18	33	248	53
19	39	252	57
19	39	252	57
15	35	248	53
22	37	252	57
18	32	252	52
18	32	252	52
18	33	248	53
15	34	252	53
18	33	248	53
22	37	252	57
19	39	252	57
19	39	252	57
19	40	246	57
15	35	248	53
18	33	248	53
22	37	252	57
19	39	252	57
15	35	248	53
13	33	244	51
13	33	244	51
19	39	250	57
18	33	246	52
19	39	252	57
15	35	248	53
15	35	246	53
19	40	246	57
15	36	242	53
18	33	246	52
15	36	242	53
18	35	238	53
18	35	238	53
15	37	238	53
18	35	236	52
18	35	236	52
16	33	234	50
16	33	234	50
18	35	236	52
18	35	236	52
18	35	236	52
18	35	236	52
18	35	236	52
18	35	236	52
16	34	226	50
16	34	230	50
16	34	230	50
18	36	228	52
18	37	224	52
16	35	222	50
16	35	222	50
13	36	226	50
16	35	222	50
16	35	222	50
20	34	222	51
16	35	222	50
14	30	206	45
17	33	209	48
17	33	209	48
17	34	207	48
13	34	209	47
13	34	209	47
20	37	206	51
17	35	199	48
17	35	199	48
17	35	199	48
17	31	192	45
17	36	195	48
17	35	199	48
17	36	195	48
17	36	195	48
14	33	192	45
14	33	190	45
14	33	190	45
20	36	185	48
17	33	182	45
14	35	182	45
20	37	179	48
17	33	180	44
12	33	178	43
17	33	182	45
17	33	180	44
15	31	178	42
15	32	174	43
16	32	170	42
16	32	170	42
12	35	170	43
14	37	172	45
17	36	166	45
17	36	166	45
16	33	164	42
17	37	162	45
17	37	162	45
17	37	162	45
17	36	166	45
17	37	162	45
15	36	156	43
17	38	158	45
15	36	153	43
17	38	155	45
17	39	151	45
15	37	149	43
17	39	151	45
15	37	149	43
17	40	143	44
17	45	146	48
15	39	139	43
15	39	139	43
16	39	131	42
16	39	131	42
16	39	131	42
15	41	127	43
16	40	127	42
17	43	129	45
17	42	133	44
8	44	127	42
15	43	117	43
17	45	119	45
15	42	121	42
17	50	122	48
17	45	119	45
17	45	119	45
17	45	119	45
17	50	120	48
17	50	120	48
20	53	123	51
16	55	119	50
10	48	119	44
17	50	120	48
20	55	115	51
20	55	115	51
16	55	119	50
20	55	115	51
18	58	117	52
18	59	113	52
19	65	117	57
18	59	111	52
18	59	111	52
22	63	115	56
22	63	115	56
19	65	115	56
21	67	117	58
21	69	109	59
15	63	103	53
19	67	105	56
20	70	107	59
19	67	105	56
19	67	105	56
19	68	101	57
22	72	111	61
22	72	109	61
18	74	105	60
22	74	101	61
27	79	106	66
23	80	106	65
25	82	108	67
25	82	104	67
23	80	102	65
25	83	102	67
22	85	102	68
22	86	98	68
22	86	98	68
27	81	92	66
31	90	100	73
26	92	99	73
24	90	101	71
26	92	103	73
23	96	98	74
27	95	94	74
26	99	101	77
27	96	86	74
27	96	86	74
23	98	86	74
23	108	90	80
26	106	90	80
26	106	90	80
27	97	80	74
27	108	83	80
29	106	82	80
26	107	82	79
27	108	81	80
24	117	84	85
27	108	83	80
27	116	84	85
27	108	79	80
27	121	83	88
27	117	80	85
30	120	79	88
29	123	81	90
27	121	79	88
30	120	79	88
27	121	79	88
28	129	77	92
26	127	75	90
29	124	79	90
31	127	73	92
30	122	73	88
26	127	71	90
28	129	73	92
24	128	71	90
28	131	67	92
29	134	72	95
31	133	72	95
27	137	71	96
30	137	63	96
33	144	69	102
30	137	63	96
30	137	63	96
30	142	64	99
30	147	63	102
31	148	68	103
30	147	67	102
35	152	68	107
35	154	60	107
30	147	67	102
31	150	56	103
35	154	60	107
32	156	58	107
33	157	61	108
33	157	59	108
33	157	59	108
28	152	54	103
34	148	56	103
28	153	50	103
36	157	51	108
35	156	50	107
35	155	54	107
33	161	51	110
35	156	50	107
36	157	51	108
35	161	53	111
35	161	51	110
35	155	54	107
30	157	54	107
35	168	56	115
35	169	52	115
37	167	47	114
35	170	48	115
35	170	48	115
35	170	48	115
38	167	52	115
41	177	50	121
36	179	59	122
28	171	51	114
37	173	46	117
34	175	46	118
37	167	47	114
37	173	44	117
41	177	50	121
41	177	48	121
37	166	51	114
37	173	46	117
35	171	44	115
37	173	44	117
40	168	48	116
35	171	44	115
38	169	44	115
37	168	43	114
37	167	47	114
37	173	44	117
41	177	50	121
35	171	44	115
39	180	49	122
38	180	44	122
40	171	44	117
38	180	44	122
39	181	45	123
38	180	44	122
41	178	44	121
39	182	39	122
41	178	44	121
35	172	38	115
